78,29
18,58
28,125
17,53
54,153
23,111
22,202
22,170
24,1
18,43
5,140
46,152
44,212
59,33
50,152
22,93
77,185
23,178
22,219
15,162
17,41
26,6
23,58
51,52
28,183
3,64
59,66
7,53
16,43
4,102
18,78
3,34
25,56
61,70
63,24
4,13
85,164
2,53
24,21
15,17
20,75
21,111
48,90
19,163
18,142
15,41
20,113
23,17
19,57
15,58
21,17
53,48
27,21
7,156
23,135
21,42
29,208
17,58
88,149
19,78
4,53
5,147
51,142
19,157
19,79
53,71
15,177
26,120
5,198
22,73
55,21
65,66
3,7
51,48
21,210
22,17
49,152
26,97
22,168
5,13
3,84
22,83
29,80
6,7
25,120
19,192
25,48
22,4
53,172
24,183
55,58
61,216
41,101
22,155
17,160
17,151
15,77
3,156
12,187
22,15
4,198
89,97
63,107
33,143
18,113
20,207
76,190
59,36
21,170
62,105
19,71
17,78
48,186
32,166
80,26
3,48
24,18
44,23
7,48
3,67
51,172
80,21
32,119
18,207
44,179
16,173
28,52
15,163
23,133
15,78
5,177
17,111
52,58
46,47
3,117
21,175
6,48
4,48
16,48
79,130
19,43
20,192
15,111
45,44
18,171
74,214
17,142
25,136
22,51
56,97
5,48
22,133
80,179
29,158
15,131
83,45
59,43
20,157
7,147
75,185
11,141
77,148
0,66
21,15
15,137
88,154
16,78
16,20
25,103
54,58
16,112
10,25
20,76
55,97
21,58
4,64
91,195
50,90
16,160
21,188
19,111
21,48
44,128
17,162
3,198
22,159
64,66
16,41
80,53
58,0
63,216
16,137
63,106
3,126
44,142
76,39
89,193
52,47
15,151
44,198
14,12
26,56
31,121
50,58
3,65
25,52
3,13
16,114
15,160
42,101
21,83
82,5
21,82
63,105
22,135
15,173
25,144
82,100
19,8
4,98
18,173
22,176
17,17
23,194
62,106
63,211
18,21
47,89
4,156
49,47
49,58
1,214
45,40
5,200
4,19
2,26
17,137
21,182
16,21
24,48
29,35
19,173
3,177
26,69
15,75
47,21
24,56
16,151
37,205
52,120
16,57
3,19
53,21
26,18
15,48
86,164
46,120
79,184
50,97
3,147
27,48
24,6
20,160
15,43
2,179
4,172
21,155
20,163
16,77
18,20
17,20
73,138
22,132
26,48
27,177
25,21
17,112
4,177
20,79
26,169
21,43
21,202
80,23
75,184
44,14
82,66
17,113
22,82
45,197
47,218
21,178
93,134
56,48
47,47
51,120
25,125
12,66
12,141
21,133
17,188
15,112
3,102
20,111
21,81
89,55
3,172
19,21
4,7
47,90
51,58
19,58
22,160
44,85
25,177
59,72
4,49
54,221
3,118
72,214
90,195
44,52
5,53
27,172
17,139
4,84
51,53
22,194
4,99
6,177
54,97
3,53
48,218
23,43
21,161
51,183
28,48
20,77
22,161
52,97
63,213
48,38
17,179
52,21
16,162
21,203
63,54
18,157
3,173
21,74
94,66
5,172
20,20
25,110
46,97
11,27
22,178
22,81
4,34
44,143
22,196
5,156
26,70
21,204
7,172
1,37
4,147
18,75
18,71
19,77
23,51
20,57
79,2
49,21
22,58
45,142
44,167
51,177
18,163
54,47
45,87
17,163
54,222
25,172
26,183
54,21
17,115
15,57
57,21
56,47
50,47
23,42
46,21
17,131
26,8
18,18
19,18
44,214
18,17
13,206
7,177
16,17
51,169
53,177
44,53
3,96
17,21
18,111
87,199
23,168
13,31
3,124
28,18
51,115
3,97
25,183
6,147
5,201
44,48
53,97
16,115
40,101
59,11
18,192
13,66
50,21
63,220
23,155
18,76
26,52
20,137
44,61
29,215
57,115
3,21
22,203
18,8
7,7
18,160
15,21
48,97
28,70
44,86
51,47
47,152
