1	64
1	28
1	46
1	29
1	27
1	5
1	60
1	176
1	19
1	22
1	186
1	190
1	12
1	104
1	48
1	9
1	72
1	57
1	67
1	31
1	41
1	65
1	208
1	17
1	133
1	70
1	11
1	2
1	61
1	174
1	71
1	37
1	107
1	191
1	49
1	135
1	51
1	69
1	201
1	56
1	175
1	105
1	119
1	42
1	200
1	128
1	188
1	58
1	8
1	40
1	68
1	177
1	109
1	54
1	35
1	26
1	7
1	143
1	134
1	139
1	59
1	66
1	53
1	198
1	182
2	64
2	46
2	29
2	60
2	190
2	12
2	48
2	57
2	65
2	17
2	133
2	70
2	11
2	174
2	143
2	61
2	8
2	56
2	26
2	10
2	69
2	139
2	92
2	66
2	135
2	7
2	105
2	188
2	91
2	54
2	68
2	109
2	14
4	11
4	18
4	94
4	50
4	23
4	24
4	49
4	32
4	135
4	74
4	14
4	75
4	96
5	64
5	46
5	29
5	17
5	70
5	60
5	7
5	190
5	48
5	91
5	69
5	67
5	133
5	11
5	2
5	61
5	174
5	65
5	12
5	105
5	57
5	56
5	68
5	109
5	54
5	26
5	139
5	66
6	46
6	5
6	12
6	48
6	17
6	133
6	188
6	68
6	26
6	49
7	64
7	46
7	29
7	60
7	190
7	12
7	48
7	57
7	65
7	17
7	133
7	70
7	11
7	174
7	105
7	68
7	109
7	54
7	26
7	94
7	135
7	91
7	139
7	92
7	14
7	66
8	46
8	12
8	48
8	11
8	105
8	68
8	26
8	139
9	64
9	46
9	29
9	5
9	60
9	186
9	190
9	12
9	104
9	48
9	121
9	182
9	174
9	191
9	143
9	120
9	72
9	67
9	15
9	2
9	61
9	65
9	7
9	96
9	91
9	8
9	56
9	74
9	26
9	10
9	68
9	139
9	66
9	55
9	132
9	17
9	70
9	94
9	135
9	35
9	20
9	57
9	69
9	41
9	208
9	133
9	34
9	11
9	23
9	75
9	105
9	50
9	38
9	188
9	200
9	81
9	51
9	54
9	198
9	40
9	109
9	6
9	134
9	45
9	14
9	24
10	64
10	46
10	48
10	57
10	65
10	11
10	188
10	26
10	7
10	91
10	92
10	14
11	12
11	57
11	65
11	174
11	68
11	105
11	188
11	109
11	14
11	155
12	57
12	65
12	105
12	68
12	109
13	48
13	15
13	94
13	50
13	38
13	36
13	23
13	81
13	24
13	49
13	32
13	135
13	98
13	20
13	74
13	4
13	75
13	155
13	96
13	150
13	140
13	169
14	155
15	46
15	29
15	12
15	48
15	133
15	94
15	36
15	10
15	11
15	2
15	96
15	18
15	105
15	26
15	188
15	169
15	68
15	139
17	46
17	29
17	60
17	190
17	12
17	48
17	57
17	65
17	70
17	133
17	11
17	174
17	105
17	188
17	68
17	109
17	54
17	26
17	66
18	46
18	190
18	48
18	57
18	133
18	94
18	36
18	135
18	91
18	74
18	155
19	64
19	46
19	29
19	5
19	60
19	70
19	174
19	26
19	7
19	104
19	48
19	9
19	72
19	57
19	67
19	41
19	208
19	17
19	133
19	186
19	65
19	11
19	2
19	61
19	190
19	12
19	105
19	200
19	56
19	40
19	68
19	109
19	54
19	35
19	69
19	134
19	139
19	66
19	182
20	46
20	48
20	11
20	26
20	7
20	18
20	94
20	50
20	23
20	24
20	49
20	32
20	135
20	75
20	74
20	4
20	14
20	155
20	96
21	33
21	46
21	27
21	176
21	25
21	12
21	48
21	9
21	57
21	11
21	2
21	175
21	105
21	42
21	128
21	68
21	177
21	26
21	7
21	139
21	18
21	97
21	94
21	50
21	37
21	23
21	24
21	49
21	32
21	135
21	98
21	13
21	20
21	4
21	149
21	96
21	53
21	75
21	74
21	14
21	155
22	64
22	28
22	46
22	29
22	5
22	60
22	176
22	19
22	200
22	12
22	17
22	105
22	70
22	174
22	104
22	48
22	9
22	56
22	72
22	57
22	67
22	41
22	7
22	68
22	208
22	177
22	109
22	133
22	54
22	186
22	190
22	40
22	35
22	65
22	11
22	2
22	134
22	139
22	59
22	66
22	61
22	69
22	182
23	46
23	190
23	57
23	133
23	15
23	200
23	7
23	18
23	94
23	50
23	38
23	36
23	32
23	135
23	140
23	75
23	49
23	55
23	96
23	91
23	81
23	169
23	74
23	121
23	150
23	24
23	155
24	46
24	190
24	48
24	57
24	133
24	15
24	11
24	2
24	200
24	40
24	26
24	7
24	18
24	94
24	50
24	38
24	36
24	81
24	135
24	49
24	140
24	32
24	55
24	96
24	91
24	169
24	74
24	10
24	92
24	14
24	121
24	150
24	155
24	198
25	28
25	46
25	29
25	5
25	60
25	176
25	10
25	175
25	191
25	83
25	140
25	198
25	26
25	72
25	31
25	15
25	2
25	8
25	1
