16,0.17499234,-0.2404698,-0.16124381,-0.8099026,-1.3452784,0.8619759,0.2718584,-0.83554673,-0.17424788,-0.49299303,0.031196661,-1.566345,-0.080669895,0.02270604,0.49692726,0.2669688,0.42168385,-1.0319123,-0.035829898,-0.26606062,-0.2240954,0.79321474,0.3386564,-0.5539227,-0.005629904,1.0527189,0.44943416,-1.4529375,-0.3609417,0.87692505,-1.0894314,0.21284595,-0.69658977,-0.5535102,0.8447541,-0.47748277,-0.9540805,0.91297203,-0.9648802,0.21704358,-0.83055145,-0.6336507,0.2620189,-0.34966174,0.14562373,-0.23085201,0.5807517,0.37223765,-0.0863694,0.068082936,0.5996702,1.8595858,0.73916733,-0.06070963,-0.3469077,-0.64558685,0.6584984,0.69757783,0.3666053,-0.00653129,-0.31534594,0.04751112,0.66980475,-0.5609848
384,-0.031681508,-0.2630645,-0.18309149,-0.48381063,-1.1599164,1.2793456,0.3485796,-0.72544396,-0.086544216,-0.60182184,-0.027919536,-1.5967771,-0.045128863,0.29211503,0.62988967,0.4169442,0.22549085,-1.1586167,0.085458785,-0.26242682,-0.27702633,0.79786485,0.4115949,-0.45991254,0.015631238,1.2187426,0.6775192,-1.5720934,-0.3189737,1.1144234,-0.9767193,0.15629011,-0.77701885,-0.5820647,0.9215249,-0.6080809,-1.0145448,0.8455081,-0.8872583,0.5910845,-0.7406418,-0.9351405,0.41568327,-0.37879586,0.0012707878,-0.25953716,0.8943976,0.28573,-0.017898388,-0.27739394,0.45001858,1.8379796,0.66398996,-0.13404854,-0.25964156,-0.8024284,0.5252213,0.80510306,0.3980709,0.074653715,-0.18904813,0.025619997,0.46916196,-0.49880415
70,0.081771515,0.0050706808,0.0601859,-0.2848647,-1.290062,1.2474185,0.35056397,-0.9408364,-0.17897107,-0.7417024,-0.026717206,-1.4672431,-0.008702142,-0.003729586,0.6233858,0.37538764,0.44517714,-1.2857348,0.029261606,-0.27891958,-0.32105207,0.81548125,0.113243654,-0.5568126,0.18929723,1.2610248,0.2722412,-1.7011034,-0.20809497,0.7685004,-1.1064156,0.19623145,-0.8269056,-0.35016775,1.0230782,-0.55220395,-1.149713,0.9249141,-0.92826575,0.66379875,-0.9097426,-0.7127691,0.47050637,-0.6274817,-0.11451228,-0.29947412,0.6649898,0.3213406,-0.19300745,0.13554507,0.58982384,1.5989511,0.51723546,-0.3564338,-0.20571929,-0.48750716,0.56528777,0.55225444,0.52514976,-0.1163022,-0.018953577,0.025842771,0.7867868,-0.8395897
55,0.06690817,0.011220551,-0.24776451,-0.3244143,-1.2922454,1.1114345,0.4089001,-0.79964906,0.15599377,-0.59526676,-0.0027621742,-1.5445759,0.0349013,-0.032851815,0.4300457,0.45008868,0.45657378,-1.0236434,-0.18803953,-0.18847837,-0.33020404,0.87429565,0.4290879,-0.5250893,0.12043417,1.0532947,0.46461952,-1.7510501,-0.39536926,0.7951936,-1.0156636,0.023306273,-0.74876654,-0.48763293,0.7255646,-0.50378066,-1.1454469,0.81564313,-0.75059426,0.33639726,-0.69408864,-0.7871682,0.16561848,-0.34661067,-0.0028901598,-0.37467298,0.8080959,0.54265136,0.0904917,-0.035197075,0.47431278,1.6833047,0.5546556,-0.20428866,-0.32445607,-0.43869245,0.6770879,0.73537016,0.45167163,0.028585043,-0.11847643,0.010926126,0.5723157,-0.66419536
464,0.03518703,-0.19574748,-0.168751,-0.5128923,-1.247438,0.66736007,0.45755804,-0.055353295,0.13131984,-0.47425085,0.0680098,-1.2621411,-0.036989275,0.07011822,0.5007188,0.77989185,0.6884878,-0.8475253,-0.08208044,-0.47424275,-0.29033405,0.66363037,0.17853454,-0.09861114,0.13262,0.915837,0.79729366,-1.3971735,-0.21503735,0.8305022,-0.8545812,-0.19897942,-0.68700194,-0.53489476,0.68423355,-0.7614517,-0.22150448,1.1410481,-0.535402,0.5304503,-0.7030075,-0.83877295,0.088794716,0.101663284,0.16067642,-0.4760815,0.9438601,0.3319329,0.14052667,-0.18033613,0.06465527,1.3935384,0.55650157,-0.24626441,-0.02127997,-0.8965522,0.5254102,0.9321009,0.11503871,0.43135464,-0.024417346,-0.097952195,0.3858614,-0.56766623
614,0.15550132,0.10334112,0.08243313,-0.26382762,-0.9779853,1.2354568,0.26429835,-0.77554786,-0.1566003,-0.47593948,0.16150533,-1.6331823,0.30645496,0.03636952,0.44989634,0.22690526,0.7173821,-1.0446799,0.23289697,-0.35834277,-0.4877614,0.7048716,0.082819015,-0.22616383,0.4320328,1.543504,0.27325067,-1.6523616,-0.49749836,0.77820027,-0.7144991,0.15543678,-0.66341317,-0.35868132,1.0009398,-0.93682677,-0.95649505,0.93739355,-1.2398481,0.31972516,-1.0542881,-0.81197023,0.19666663,-0.6090103,0.08684308,-0.3552763,1.0845208,0.39971247,0.2754603,-0.06212584,0.45272604,1.7062683,0.7220008,-0.1955729,0.056586895,-0.5606712,0.40117714,0.7185017,0.42909878,0.069834895,-0.012277432,0.07202542,0.889062,-0.47328815
129,0.101845995,-0.06638061,-0.24056554,-0.29203293,-1.0772505,1.223582,0.29387563,-0.9563721,-0.244214,-0.57824135,0.120216615,-1.60846,-0.07928565,0.16388299,0.27736935,0.35634798,0.75224584,-1.340869,0.093832515,-0.23813088,-0.31072813,0.8494802,0.23776406,-0.60909057,0.2623771,1.3326114,0.37605205,-1.5443466,-0.3759271,0.92112154,-1.1421385,0.024342746,-0.48920485,-0.38001648,1.1585982,-0.7115379,-1.3770846,0.8495309,-0.74653596,0.4884159,-0.808922,-0.8431231,0.49603352,-0.6191031,-0.011441755,-0.34700733,0.88021564,0.20116173,-0.016082993,0.020580294,0.5755347,1.7717271,0.68630886,-0.21069583,-0.29671696,-0.63429004,0.609231,0.73366296,0.5396007,-0.05646833,-0.09200341,0.0695282,0.5766738,-0.26100904
62,0.27150407,-0.37914017,0.010910046,-0.5976648,-1.213964,0.9051621,0.33642718,-0.7502767,-0.27844846,-0.73717374,0.27971998,-1.6505917,-0.03535161,0.033694103,0.50263613,0.51327527,0.3552007,-1.2843884,0.18416214,-0.51679057,-0.022707691,1.0596886,0.24362636,-0.38818184,0.16418202,1.3535428,0.48172155,-1.6376363,-0.32080507,0.9499586,-1.0574857,0.15306792,-0.6946676,-0.54671615,1.054964,-1.0419312,-1.1237746,0.8468507,-1.0458424,0.6236796,-1.0722148,-0.81909096,0.5521316,-0.7677884,-0.13338713,-0.3708161,0.86672497,0.7226856,-0.29376814,-0.11062069,0.66038084,1.769405,0.7261962,-0.16762304,-0.3578844,-0.7253903,0.59743446,0.78235906,0.601076,-0.0101580825,-0.18959492,0.18837672,0.76180637,-0.4081182
198,0.23621942,-0.05346169,-0.04546602,-0.59888554,-1.1872295,0.8818516,0.26517853,-1.0539541,-0.38738388,-0.6071099,0.061253183,-1.4531683,-0.12613425,0.075579286,0.34231552,0.36416456,0.64150333,-1.3042156,0.104399525,-0.34039786,0.03283414,0.6289988,0.31493986,-0.6192402,-0.09853613,1.2878906,0.23025773,-1.2557677,-0.20664074,0.81161,-1.16112,0.06198677,-0.39986053,-0.46701616,1.0740657,-1.0152379,-1.0752821,0.9017651,-0.72210544,0.5654446,-0.9557758,-0.8381958,0.30087283,-0.40846857,-0.027440397,-0.2700931,0.61000615,0.23951349,-0.043976653,0.15306227,0.5325313,1.6556628,0.7432692,-0.32330754,-0.24671221,-0.7181418,0.4713533,0.55395395,0.30738288,-0.033056434,-0.13172042,0.18069729,0.7967995,-0.20393589
76,0.0059390683,-0.06489317,0.19195606,-0.4076306,-1.1200538,1.076616,0.42484972,-0.7788781,-0.051355537,-0.58056384,-0.1491264,-1.5524874,0.21515025,-0.111247726,0.52950495,0.42188397,0.45942807,-1.2000941,0.025814613,-0.17400342,-0.2627192,0.8341594,0.1958927,-0.56316334,0.3345414,1.2744007,0.30991945,-1.7455276,-0.34587374,1.1406943,-0.85515255,0.18414973,-0.7758549,-0.52490544,1.0858704,-0.5238619,-1.0164084,0.8724609,-0.84061706,0.5550545,-0.6764797,-0.76692516,0.4259548,-0.5431331,-0.078676805,-0.21970868,0.83872116,0.37322524,-0.029278118,0.07653871,0.38010734,1.6528938,0.5296576,-0.4001888,-0.36413643,-0.65640855,0.5711652,0.6940817,0.31050113,0.0850381,-0.11434153,-0.15706378,0.66125673,-0.6989158
