120,-0.065617464,0.121823,0.5708978,-0.52057016,-0.4713699,-0.339848,-0.1381254,-0.37329528,-0.36320096,-0.6495046,0.13697845,-0.10534952,-0.10369382,-0.9408443,0.4974598,0.27023548,0.44328305,-0.34532467,-0.099574596,0.6044771,-0.19376776,-0.72946644,0.17987944,0.3869836,0.15127711,0.1806562,-0.44806838,0.29793236,0.4558132,-0.29438415,0.6433501,0.40201014,-0.05224391,0.34199348,0.56693655,0.21283448,-0.26105455,-0.21049392,0.5555879,0.6718122,0.19894174,0.34696782,0.64551026,0.27052113,0.1183396,-0.037303194,0.80077034,-0.19595526,0.34873232,0.11803224,-0.71887964,-0.07520755,-0.05560881,-0.011501756,0.2364993,0.59620476,0.7335906,0.20325665,-0.88295376,-0.0122923395,0.54304034,0.3031068,-0.64167315,-0.1943002
194,0.1314038,0.15910545,0.51995295,-0.4967574,-0.49872783,-0.4813302,-0.1742354,-0.38035962,-0.5906741,-0.69128644,0.0014630215,-0.11917316,-0.07950545,-0.79841906,0.5489954,0.23183951,0.51301736,-0.32613066,-0.20875718,0.7156281,-0.19822253,-0.74200904,-0.040525287,0.47381902,0.08692243,0.18839428,-0.5462726,0.2836079,0.62263393,-0.52549535,0.69404745,0.43716466,-0.14917429,0.25876346,0.53529024,0.20554894,-0.35909292,-0.18905768,0.63245434,0.48343748,0.17676525,0.29050213,0.64460236,0.3041945,-0.042199817,-0.1686376,0.97254455,-0.13855053,0.2936414,0.10999754,-0.805333,-0.19969186,-0.15238714,0.027115647,0.23601417,0.62897205,0.80798835,0.08717367,-0.85212725,0.052022774,0.39844447,0.40215284,-0.6543051,-0.23481761
144,0.12249805,0.43640265,1.1602734,-0.5334966,-1.3140321,-0.97902995,-1.0435619,-0.7580869,-0.44162464,-1.1470013,-0.2215765,-1.4946533,-0.8033514,-1.3694509,1.5281227,0.89975166,1.5586802,-0.66542196,-0.5207717,1.5700927,-0.4706948,-1.097075,-0.75189936,1.0123084,-0.18897842,0.32097122,-0.40804392,0.034744393,1.0557704,-1.6006655,0.03823003,-0.4005303,0.3084534,0.19343483,0.5200757,-0.112337485,0.053026088,0.11330143,1.2947323,0.48275235,-0.01143222,-0.2679961,0.72815186,0.13696261,-1.0062155,-0.56361187,1.840648,0.15082124,-0.12710123,-0.62790215,-2.018227,-0.7056053,-0.44765854,-0.46991554,-0.38212073,0.84261197,1.7470064,-0.4867794,-1.2601708,1.0770551,0.33403972,0.25791985,-0.5847224,-0.6998857
70,-0.22365017,-0.11664188,0.6193182,0.44036266,-0.6271345,0.23482984,-0.3274303,-0.15083449,1.2734516,1.2525039,0.2654775,-0.10345667,-0.4262466,0.7241923,0.32000405,2.068165,0.52942145,0.54215926,0.03467612,0.30107102,-0.11099421,-0.15702064,0.09992301,0.24835074,0.91533506,-0.51803595,0.198239,0.061335444,0.0692869,-0.3457547,-0.3479869,-0.27157933,0.45766053,0.16817623,-0.51687086,0.304347,-0.7408763,-0.21010152,0.2781415,0.5883584,-0.058052223,0.37146446,0.633204,-0.13803901,0.10727762,0.39247227,-0.05844509,0.37858105,-1.1935359,-0.42949244,0.15968922,0.5833477,0.6080281,-0.39955264,-0.3279841,-0.12412969,0.76893497,-0.27022794,-1.2918557,-0.24532953,0.64275503,-0.40619358,0.65654725,-0.6160599
67,-0.95355535,0.17440772,0.94550246,0.27548817,-1.6498622,-0.4645872,-0.6278572,0.395505,0.32748258,0.20391276,-0.54727167,-1.5290282,-1.6368536,-0.8498914,1.1914151,1.2704487,0.8256259,-0.8078192,-0.6403829,0.70279586,-0.11541659,0.07215781,-1.0100495,-0.10432698,0.5872871,0.7476157,-0.22313486,-0.39642498,-0.39975846,-1.7352123,-0.67711186,-0.4607604,0.7434685,-0.12323077,-0.0044627665,0.6028068,0.20142157,0.023977658,0.95919466,0.5154236,-0.33152336,-1.0536001,-0.34538412,-0.80808413,-0.7531872,-0.4464085,0.42174256,0.39458475,-0.21492015,-1.1156092,-1.0172087,-0.67806184,0.3794813,-0.52950376,-1.1182866,0.110036515,0.6146529,-0.3737945,-0.8093231,1.1368868,0.83872366,0.06122216,0.8430729,-0.70659846
172,-0.9970432,-0.09071927,1.3144014,0.36153054,-1.6701577,-0.46436733,-0.8776351,0.30704683,-0.17672183,0.5249474,-0.42207965,-1.3283383,-1.5611846,-0.7768668,0.94790715,1.3593819,1.115521,-0.76520824,-0.59873587,0.4713919,-0.37680802,0.114051156,-0.9377252,-0.55928594,0.54918844,0.66226304,-0.09078996,-0.32751092,-0.12013611,-1.4679232,-0.5500263,-0.5675905,0.8010407,-0.08973588,-0.2136603,0.2963486,0.09738291,0.09813792,0.5341675,0.40800214,-0.39563245,-1.0733693,-0.4535264,-0.97185874,-0.82830393,-0.2727769,0.71507466,0.25411433,-0.32756856,-1.1663898,-0.87395984,-0.41187748,0.22385742,-0.4548587,-0.84757096,-0.006405902,0.78681827,-0.23550427,-1.1274881,1.0633572,0.47154245,-0.1773144,1.4084476,-0.9120333
174,-1.1386144,0.96555585,0.80199605,-0.083421566,-1.7698495,-0.41642153,-0.5670143,0.032093484,1.9039241,0.7017264,-0.632779,-1.3791252,-1.7914414,0.14189515,2.0552158,1.3146682,0.9303664,0.53407073,-0.16688877,0.11776191,-0.05539629,0.17563705,-0.7572905,-0.26361185,0.7974818,-0.29858258,0.29858407,-1.1902903,-0.36766475,-0.6635661,-0.51206726,-1.6548959,0.7785459,0.014333883,-0.10997421,-0.49961838,-0.98400414,-1.070873,1.6662264,1.3873831,-0.47675633,-0.27394056,0.15669848,-0.6968919,0.119995676,-0.8813885,0.41389468,0.010528452,-0.7006787,-2.4498167,-0.11263946,-1.0733724,0.20733269,-0.739408,-0.6559387,0.60018444,1.2578053,0.80470467,-2.1510103,0.5678754,-0.090450265,-1.0436589,1.4767127,-1.1491611
135,-0.0923339,-0.2459598,0.7718532,0.28310758,-0.51603454,-0.23230754,-0.28502554,0.20313407,0.41687176,0.9595969,0.054611158,-0.48830998,-0.20461805,0.6352263,-0.085912764,2.025251,0.2590772,-0.33510044,-0.47823334,0.30445868,-0.26611298,-0.019443016,0.086023755,0.32153523,0.33598128,-0.0023059926,-0.11927508,0.18831675,-0.100252025,-0.40528536,-0.7022237,0.3753392,0.1749896,0.32498243,-0.2280496,-0.13945265,-0.62959355,0.7403974,-0.3517081,0.45533746,-0.20564619,-0.46600062,1.3377998,-0.2151365,-0.29396573,0.25035992,-0.1411389,0.41828188,-1.002366,0.0007623453,0.18348289,0.9178819,0.45471796,-0.5853621,-0.2826389,-0.4371476,0.5429383,-0.45927197,-0.80358166,-0.35589057,0.4619091,-0.020170834,0.30041647,-0.74700075
203,0.028731484,-0.24062519,0.9108933,0.31582025,-0.45093203,-0.24034461,-0.1681831,0.13618442,0.46284273,1.0805016,0.083869234,-0.50269675,-0.2690035,0.71766436,-0.101964824,2.0907283,0.21112326,-0.27125067,-0.5737252,0.35314807,-0.39272588,-0.07403653,0.07226349,0.40423337,0.511962,-0.013713416,-0.15720686,0.17106725,-0.05655525,-0.52473575,-0.73201776,0.4528021,0.08227281,0.42058048,-0.18773478,0.07989617,-0.63467216,0.70798993,-0.48313558,0.52552277,-0.24007791,-0.38829195,1.6301178,-0.14321697,-0.28458917,0.12424729,-0.176087,0.5827976,-1.0646992,0.074977614,0.14727713,1.0057566,0.5135791,-0.5991933,-0.39865887,-0.31417605,0.595676,-0.59355676,-0.89266014,-0.53436875,0.4892983,-0.021972615,0.21082681,-0.8828953
24,-0.10795887,-0.1922874,0.9019465,0.30061653,-0.5559367,-0.38631296,-0.3729678,0.058263943,0.3822262,0.8264562,0.17988671,-0.48501348,-0.28508735,0.48495594,-0.1191283,2.051848,0.24744688,-0.19375344,-0.65423626,0.5594317,-0.41618535,-0.2577483,-0.22466081,0.29788682,0.5043805,0.025260322,-0.21985611,0.2411547,0.14236702,-0.47456774,-0.5938201,0.40012476,0.061047107,0.4953623,-0.2174309,0.06794173,-0.6115183,0.5151063,-0.28005734,0.5903339,-0.15240963,-0.37538257,1.2939619,-0.14190014,-0.214512,0.05744338,-0.072135605,0.65321666,-0.9582384,-0.057501666,-0.11316969,0.6882086,0.48788947,-0.50265807,-0.32837582,-0.140502,0.70438886,-0.547408,-1.0153068,-0.46170682,0.41351417,-0.018720025,0.25422168,-0.65586466
