28	0
32	0
175	0
6	1
8	1
11	1
15	1
16	1
18	1
20	1
22	1
27	1
33	1
35	1
41	1
43	1
46	1
52	1
56	1
58	1
60	1
63	1
69	1
70	1
71	1
104	1
105	1
106	1
120	1
140	1
143	1
145	1
167	1
168	1
170	1
173	1
175	1
179	1
180	1
183	1
188	1
198	1
211	1
216	1
220	1
31	2
66	2
91	2
32	3
35	3
63	3
121	3
173	3
188	3
10	5
15	5
20	5
32	5
35	5
37	5
58	5
63	5
79	5
121	5
137	5
142	5
150	5
168	5
170	5
175	5
188	5
209	5
41	6
105	6
106	6
143	6
167	6
13	7
25	7
34	7
84	7
102	7
105	7
106	7
117	7
118	7
140	7
147	7
211	7
216	7
220	7
6	8
11	8
15	8
18	8
20	8
22	8
26	8
27	8
28	8
31	8
32	8
33	8
35	8
38	8
40	8
41	8
43	8
44	8
45	8
47	8
52	8
56	8
58	8
61	8
63	8
66	8
69	8
70	8
71	8
84	8
89	8
97	8
102	8
104	8
105	8
106	8
120	8
121	8
140	8
143	8
145	8
159	8
167	8
168	8
170	8
173	8
175	8
179	8
180	8
183	8
188	8
189	8
198	8
213	8
216	8
220	8
221	8
55	9
120	9
121	9
134	9
173	9
188	9
6	11
12	11
18	11
20	11
27	11
31	11
32	11
33	11
35	11
41	11
52	11
56	11
63	11
70	11
71	11
104	11
105	11
106	11
120	11
121	11
143	11
145	11
167	11
173	11
179	11
180	11
183	11
198	11
216	11
220	11
15	12
31	12
66	12
121	12
168	12
170	12
173	12
175	12
25	13
34	13
84	13
102	13
105	13
106	13
117	13
118	13
140	13
147	13
211	13
216	13
220	13
6	14
8	14
15	14
18	14
20	14
22	14
40	14
41	14
43	14
44	14
66	14
121	14
134	14
140	14
142	14
144	14
151	14
168	14
173	14
175	14
188	14
189	14
4	15
20	15
28	15
32	15
35	15
41	15
43	15
44	15
45	15
47	15
66	15
70	15
79	15
104	15
159	15
172	15
173	15
183	15
189	15
209	15
220	15
6	16
8	16
11	16
18	16
20	16
27	16
33	16
41	16
52	16
56	16
69	16
70	16
71	16
104	16
105	16
106	16
120	16
143	16
145	16
167	16
179	16
180	16
183	16
198	16
216	16
220	16
1	17
4	17
5	17
6	17
8	17
15	17
18	17
20	17
21	17
22	17
23	17
27	17
28	17
29	17
31	17
32	17
35	17
37	17
40	17
41	17
43	17
44	17
45	17
46	17
48	17
52	17
53	17
55	17
56	17
58	17
59	17
63	17
65	17
66	17
79	17
80	17
83	17
100	17
110	17
116	17
120	17
121	17
125	17
134	17
137	17
140	17
142	17
144	17
150	17
151	17
163	17
168	17
170	17
172	17
173	17
175	17
178	17
183	17
188	17
189	17
208	17
209	17
220	17
6	18
15	18
20	18
26	18
27	18
28	18
38	18
41	18
43	18
44	18
45	18
47	18
52	18
56	18
66	18
70	18
71	18
89	18
97	18
104	18
105	18
106	18
120	18
140	18
143	18
145	18
159	18
167	18
170	18
173	18
175	18
183	18
189	18
198	18
220	18
8	19
18	19
22	19
26	19
31	19
32	19
33	19
35	19
37	19
41	19
43	19
45	19
63	19
66	19
70	19
71	19
84	19
97	19
120	19
121	19
134	19
144	19
159	19
173	19
175	19
179	19
188	19
6	20
28	20
35	20
41	20
43	20
45	20
47	20
66	20
70	20
79	20
105	20
106	20
140	20
143	20
167	20
173	20
183	20
198	20
209	20
220	20
1	21
6	21
8	21
11	21
14	21
15	21
16	21
18	21
19	21
20	21
22	21
23	21
25	21
26	21
27	21
28	21
30	21
31	21
32	21
33	21
35	21
37	21
38	21
40	21
41	21
43	21
45	21
46	21
47	21
48	21
52	21
55	21
56	21
58	21
59	21
60	21
61	21
63	21
66	21
68	21
69	21
70	21
71	21
80	21
84	21
89	21
97	21
100	21
102	21
104	21
105	21
106	21
116	21
120	21
121	21
125	21
127	21
134	21
140	21
142	21
143	21
144	21
145	21
159	21
167	21
170	21
173	21
175	21
179	21
180	21
183	21
188	21
189	21
198	21
211	21
213	21
216	21
220	21
221	21
12	22
15	22
18	22
20	22
26	22
27	22
28	22
31	22
32	22
33	22
38	22
41	22
43	22
44	22
47	22
52	22
56	22
61	22
66	22
70	22
71	22
97	22
102	22
104	22
120	22
140	22
168	22
170	22
173	22
175	22
179	22
183	22
189	22
213	22
216	22
221	22
1	23
6	23
8	23
11	23
14	23
16	23
18	23
19	23
20	23
22	23
25	23
27	23
30	23
31	23
32	23
33	23
35	23
37	23
40	23
41	23
43	23
48	23
52	23
55	23
