27,17
138,52
8,163
16,19
143,143
149,14
149,43
44,91
146,138
192,37
163,1
44,13
15,46
134,67
146,114
143,178
110,13
42,37
48,67
150,112
38,65
189,48
188,37
60,106
25,102
75,175
173,71
105,13
27,67
27,68
154,162
156,14
105,98
33,67
139,93
131,166
11,165
38,46
28,106
188,58
50,13
149,113
180,134
126,19
2,83
130,69
6,167
148,28
150,14
108,128
178,37
160,58
101,175
176,92
34,63
166,13
162,206
46,61
154,87
150,142
114,175
134,68
66,48
157,69
188,48
201,48
24,175
47,56
35,65
67,175
95,13
64,106
174,156
44,173
36,46
132,60
88,161
26,106
156,120
25,61
173,78
63,194
152,90
147,120
170,134
179,60
38,12
26,65
125,13
52,120
174,60
143,6
186,112
187,58
186,111
30,167
25,60
110,189
37,66
145,147
26,17
25,41
170,92
91,175
99,13
189,81
173,79
33,5
94,16
45,13
156,111
199,69
48,65
109,44
15,52
50,61
197,81
72,175
134,46
132,143
31,54
141,60
197,19
148,112
145,71
133,14
14,107
78,175
105,97
158,93
197,143
186,28
9,77
146,110
200,13
88,51
33,12
199,14
146,113
162,182
144,19
180,37
27,46
20,100
25,22
168,83
203,175
34,46
197,48
10,167
105,140
75,13
149,120
103,175
94,31
67,60
174,25
170,156
156,112
50,64
144,53
26,46
58,120
126,120
180,25
168,71
34,12
187,59
145,178
179,48
199,48
25,139
149,142
66,60
26,54
173,48
6,166
162,7
39,54
148,113
72,89
147,58
88,175
192,19
126,9
94,82
157,120
187,183
130,48
82,175
175,60
170,78
155,173
199,120
83,13
138,163
31,63
127,48
8,52
158,69
24,13
30,17
28,5
55,57
141,143
9,165
187,175
37,65
138,166
156,108
10,166
156,58
31,65
8,192
99,175
190,166
202,173
8,205
171,37
113,175
7,167
25,103
20,85
11,77
90,175
69,87
188,81
81,13
155,142
150,48
108,167
104,90
199,58
189,93
11,163
32,65
149,28
152,138
153,48
187,71
30,5
74,82
155,87
108,196
49,107
134,63
174,143
169,71
29,17
174,48
146,105
105,94
147,175
89,135
145,144
71,173
162,1
151,48
150,162
174,78
192,48
93,175
33,46
143,53
178,143
148,111
144,113
9,192
152,108
49,99
142,13
2,19
149,173
131,204
33,65
143,81
169,83
25,67
168,48
138,107
170,37
143,37
174,15
68,63
13,132
97,13
92,175
162,201
147,14
128,173
129,143
189,202
66,83
51,13
87,175
9,190
29,179
7,77
55,181
98,92
26,170
8,46
150,111
200,171
108,187
159,120
129,71
173,25
168,80
171,80
111,13
66,19
148,146
182,157
27,167
148,27
150,158
30,67
133,9
132,19
146,43
25,179
127,175
7,192
28,68
89,21
47,65
146,58
150,114
154,89
154,160
85,13
160,14
149,197
131,107
164,191
144,143
153,69
138,190
132,37
189,105
160,9
199,175
196,107
154,111
7,116
146,57
53,13
62,194
154,43
152,28
10,77
161,1
145,143
63,106
25,186
68,193
170,71
46,12
170,60
186,13
188,25
152,146
65,40
156,162
175,175
108,13
186,90
184,90
172,60
141,81
90,13
46,62
25,42
109,128
189,34
126,69
174,79
170,81
176,83
12,107
160,69
146,89
88,26
186,175
152,110
97,175
155,27
77,87
173,60
68,65
170,25
134,17
180,175
49,11
149,58
179,81
171,175
198,175
185,13
65,39
71,90
159,48
65,107
174,37
108,145
28,207
115,13
152,1
201,175
171,143
186,114
126,93
36,67
37,46
152,9
172,19
0,175
172,202
148,88
32,12
177,19
37,67
6,165
196,11
189,58
145,141
109,16
152,203
7,46
190,52
189,143
168,184
29,65
156,114
190,165
143,48
25,18
184,173
164,177
188,183
74,87
146,158
169,143
94,146
38,66
168,78
59,120
74,90
170,79
152,159
173,83
162,169
152,27
132,175
25,133
16,106
146,142
201,25
141,37
190,167
36,65
152,19
65,188
7,107
50,65
155,88
77,175
175,143
152,209
171,25
102,13
174,184
80,13
152,14
13,46
150,58
152,70
103,13
177,38
158,58
157,58
98,155
159,69
177,60
88,92
104,173
131,163
17,106
34,68
37,12
109,13
171,19
8,107
1,175
168,81
35,12
130,14
132,83
27,12
34,5
143,83
154,138
170,48
77,13
28,63
146,47
202,13
144,175
86,175
146,111
26,5
173,38
134,54
166,33
71,13
179,37
4,0
89,36
178,19
76,175
9,163
10,192
109,122
193,175
10,3
0,13
107,175
148,43
186,113
156,28
17,194
108,175
154,197
26,67
174,175
143,19
171,184
110,147
128,175
29,63
34,65
168,19
46,56
170,175
89,75
127,60
146,162
202,175
34,17
131,188
28,17
186,142
154,88
131,192
89,32
30,63
107,167
8,165
37,5
155,43
195,175
68,79
25,62
180,19
11,166
137,60
127,19
138,46
171,60
152,43
47,12
154,159
79,175
149,112
110,26
148,159
164,7
25,68
27,207
25,101
154,114
20,99
25,46
63,2
7,166
186,146
157,175
15,188
152,112
57,181
172,71
143,147
13,52
36,68
191,13
152,195
149,160
168,143
186,173
169,81
150,19
189,60
150,88
39,12
138,205
67,71
31,12
110,178
190,188
25,17
168,37
148,173
141,83
152,158
25,54
198,13
105,23
187,202
156,9
83,146
25,12
127,71
160,93
78,13
47,157
177,71
67,143
155,197
27,5
75,82
196,85
42,175
148,90
150,28
60,2
127,93
188,71
109,126
25,57
8,166
33,63
186,158
173,37
40,13
143,174
7,163
64,2
61,194
190,192
70,171
72,90
144,178
6,204
200,175
38,54
30,68
159,175
65,49
56,181
175,71
35,17
23,13
135,175
195,13
183,13
11,3
146,27
68,62
31,67
13,130
5,1
155,108
175,92
35,5
50,62
65,99
16,194
127,143
8,3
6,77
157,93
129,83
156,109
185,175
154,195
148,114
173,175
132,71
152,104
154,142
11,190
27,170
155,90
105,95
187,19
7,188
173,19
35,66
38,17
156,110
197,83
28,54
201,83
155,162
150,146
67,81
170,193
31,5
168,202
157,9
87,90
172,37
149,88
78,82
155,110
65,198
153,58
70,172
89,20
157,19
41,175
173,15
201,71
155,138
177,83
178,48
44,175
32,68
68,87
72,79
171,83
89,33
168,60
189,183
126,175
192,175
175,48
127,81
152,109
155,158
42,83
176,175
115,175
187,37
107,128
193,13
55,120
13,107
170,143
192,71
179,19
168,175
88,180
132,81
7,121
200,172
148,195
30,54
88,91
46,60
36,66
159,19
156,197
49,85
148,158
197,71
173,80
151,175
156,158
169,60
186,197
32,63
173,81
33,66
187,83
110,151
158,48
25,65
172,83
28,167
7,191
92,13
146,90
89,4
59,181
62,106
193,92
45,175
152,113
7,204
108,168
174,80
65,100
8,190
8,204
180,83
30,18
125,175
46,157
30,106
77,193
149,87
201,19
141,71
158,9
7,205
148,197
106,175
192,81
76,13
149,175
189,25
120,53
108,125
155,159
177,175
69,193
180,143
25,64
21,157
65,11
11,107
194,53
199,9
54,120
176,81
36,5
148,110
73,175
154,90
98,149
42,71
144,48
145,37
180,48
129,48
199,19
150,113
42,19
67,19
10,165
3,178
149,27
7,115
169,37
152,114
203,13
62,2
201,38
133,58
46,64
134,5
155,112
132,48
29,68
29,207
149,9
37,17
154,113
144,37
101,13
114,13
178,71
70,79
50,60
181,13
160,175
133,175
25,5
190,46
130,120
176,71
151,69
6,190
157,14
170,19
178,175
65,72
189,83
48,12
189,59
117,93
13,131
160,120
88,10
188,202
2,48
32,46
91,13
159,93
28,65
143,151
152,197
196,49
169,19
156,142
171,81
105,96
51,140
141,48
140,175
150,27
10,190
170,38
172,143
156,152
28,170
188,93
133,48
42,81
16,56
175,19
146,173
178,81
89,13
153,19
188,143
149,159
9,166
153,9
111,24
107,13
108,124
7,165
37,54
80,175
18,199
116,175
145,83
33,68
187,143
105,60
85,175
186,108
149,146
69,175
66,37
8,77
6,107
140,13
143,113
102,175
155,28
37,63
145,6
128,90
131,205
34,54
174,82
35,67
152,55
192,83
32,54
156,138
155,114
162,76
60,194
28,18
131,165
84,13
150,69
148,89
146,108
181,175
27,179
75,26
67,37
169,175
109,125
29,67
98,32
118,93
190,77
70,175
95,175
149,195
196,39
147,9
111,185
150,159
61,106
49,39
66,81
136,60
16,120
49,100
109,187
10,204
131,190
199,93
173,184
187,60
94,128
172,175
197,37
151,14
19,13
145,81
155,89
158,120
135,13
138,3
112,13
9,204
7,3
109,127
50,63
83,175
146,197
133,19
38,67
149,90
134,66
150,87
129,81
169,48
187,81
150,138
43,175
10,163
159,14
21,99
72,173
32,5
153,14
130,9
149,158
176,60
29,18
189,175
109,175
2,143
