26,193
85,171
15,116
16,65
180,120
154,168
18,116
173,173
16,66
16,73
9,185
68,203
191,187
81,143
28,33
90,90
62,108
75,137
188,87
91,186
128,22
80,156
65,184
167,157
194,90
106,104
69,185
104,174
60,178
84,3
110,2
41,116
118,92
129,124
148,184
156,13
1,34
186,46
140,108
152,60
163,47
120,48
200,141
182,114
103,147
201,36
93,168
108,129
36,102
61,23
145,78
13,101
111,107
7,133
80,82
67,28
92,113
45,101
66,172
111,176
197,14
149,125
100,167
12,177
106,209
79,77
88,71
193,31
126,112
175,125
55,26
50,176
187,110
153,30
9,49
50,173
94,6
159,203
89,158
51,162
105,168
124,125
61,50
58,63
151,171
79,169
104,58
139,195
106,3
60,199
132,170
143,66
100,91
28,142
197,194
81,27
92,54
80,179
129,59
156,51
35,148
8,129
58,74
117,5
75,168
195,74
21,29
25,175
68,108
134,148
90,117
2,162
74,17
102,203
176,56
146,121
141,171
130,40
108,32
182,166
121,148
155,185
177,204
152,150
4,112
114,26
30,114
106,38
160,151
1,105
145,98
194,193
12,128
98,146
89,129
153,165
179,173
134,180
51,171
103,48
66,73
40,101
124,119
118,48
133,122
33,145
60,196
7,185
164,14
100,66
93,153
110,165
193,112
159,38
133,49
63,92
47,15
191,18
121,82
11,89
60,186
198,152
86,5
160,201
67,126
185,79
20,165
146,157
37,26
39,197
141,200
134,208
165,68
118,3
14,32
77,62
121,189
111,171
153,142
201,172
126,80
112,82
79,122
7,125
54,47
200,52
174,135
71,202
74,204
87,185
151,16
53,94
97,120
129,149
74,21
18,154
83,94
151,109
30,158
90,50
182,4
153,124
79,203
10,16
112,10
19,167
153,187
50,131
19,46
97,112
26,15
120,39
105,53
97,31
59,43
90,78
174,31
12,205
146,38
27,124
189,84
109,77
178,112
26,88
9,86
20,114
140,195
173,64
186,186
86,124
193,99
76,203
109,20
195,88
142,4
62,66
138,141
193,16
109,109
41,167
83,23
179,89
23,184
24,206
7,194
88,73
172,178
38,162
33,166
13,142
133,194
147,137
179,26
187,165
181,32
141,169
22,206
23,125
197,208
59,98
99,94
3,144
36,198
39,179
160,126
182,207
196,127
179,186
97,172
22,60
127,173
97,28
112,76
154,130
76,172
54,66
69,109
107,81
203,102
135,89
199,177
129,97
185,65
181,51
39,155
150,41
114,11
55,131
173,106
146,35
80,72
131,181
111,91
181,101
37,58
172,113
150,202
36,108
167,84
96,119
75,199
193,185
34,59
18,54
28,86
193,128
154,67
3,155
113,117
16,158
6,32
64,40
2,66
152,144
12,148
114,177
99,150
86,166
24,144
116,100
158,90
41,135
144,136
148,121
72,168
64,124
81,140
34,91
1,116
117,163
119,182
187,204
4,189
185,78
181,164
59,52
144,112
147,82
128,19
68,34
51,146
187,78
168,97
125,101
151,181
74,155
151,173
90,49
74,28
105,195
56,7
102,58
172,138
6,41
32,127
26,36
78,196
49,105
114,68
30,60
161,41
49,27
106,75
47,17
103,166
99,178
112,46
146,23
175,28
178,90
132,76
61,185
63,161
151,91
19,131
159,108
106,151
157,98
135,87
156,42
120,110
123,88
41,100
165,87
105,182
35,88
85,181
22,98
100,82
88,90
24,123
89,185
109,199
180,78
126,16
167,190
146,93
106,81
159,187
179,144
32,64
83,32
116,174
192,33
23,136
76,103
144,15
196,166
78,87
15,25
66,1
112,94
87,134
73,127
60,79
151,100
58,22
79,70
31,31
175,140
29,125
190,10
56,187
114,17
13,82
15,199
83,104
76,137
200,147
121,65
139,144
43,184
31,119
115,60
5,31
136,31
140,192
71,75
162,11
164,94
147,30
53,76
154,39
32,149
110,141
158,204
93,36
64,21
181,74
5,201
125,62
23,194
83,122
191,73
190,37
11,150
34,149
6,149
103,75
169,195
202,143
46,58
150,77
176,191
1,48
196,202
77,191
86,21
28,11
181,148
1,96
120,97
127,202
29,24
96,183
43,150
62,111
108,15
141,174
27,185
138,149
107,86
137,182
68,70
177,100
138,69
58,157
34,162
87,8
154,177
60,206
13,33
186,171
190,22
94,118
71,28
147,126
75,25
103,107
41,27
120,125
196,126
102,166
82,115
73,135
194,94
97,12
142,111
49,122
119,42
183,87
173,70
95,165
17,79
70,0
105,45
104,60
20,172
86,69
19,25
9,48
87,143
56,168
78,22
196,139
32,99
32,57
158,70
34,178
38,91
157,162
163,74
117,190
191,117
131,202
183,200
11,53
185,139
194,129
89,3
87,93
69,55
86,135
89,42
163,113
86,115
203,142
109,159
98,15
44,125
82,15
10,148
70,59
33,123
79,8
128,104
12,2
199,75
6,91
104,129
174,146
77,88
5,163
22,172
163,88
70,45
48,102
52,134
52,185
18,73
171,109
75,192
82,24
113,72
165,191
157,33
176,95
101,176
135,80
44,147
70,169
98,45
135,15
8,126
182,143
111,152
182,53
194,159
30,86
2,145
123,9
67,76
64,52
30,156
122,129
25,10
0,94
43,87
37,183
56,173
35,14
171,29
74,161
71,122
89,136
96,100
133,143
123,67
195,180
50,144
146,120
203,198
179,116
144,4
168,144
100,178
84,204
124,46
79,156
161,138
90,64
183,60
176,176
138,124
134,94
151,29
5,176
161,128
154,149
30,144
100,207
177,120
75,94
35,156
119,186
13,95
194,123
46,97
68,56
0,105
67,6
74,65
47,64
191,171
164,107
199,35
44,52
13,79
98,101
178,100
43,0
51,68
97,180
136,53
3,81
191,38
129,170
91,63
188,209
170,34
56,131
140,66
128,43
180,189
107,155
167,4
172,66
170,194
63,51
27,197
127,24
53,17
75,166
173,136
50,192
155,171
76,104
14,68
0,41
49,117
179,16
67,205
111,25
153,89
14,70
184,174
196,45
172,98
179,127
170,180
17,50
3,72
132,111
24,137
42,86
34,189
138,83
39,192
108,100
121,32
93,50
2,181
66,54
69,187
119,127
44,83
83,100
132,13
131,119
196,9
163,19
199,45
121,28
56,206
50,53
198,37
51,121
52,127
86,60
153,123
163,186
59,187
152,92
23,138
2,199
157,12
102,198
18,23
21,38
111,27
2,4
89,1
197,77
179,187
186,172
106,133
123,55
162,117
199,181
125,118
15,136
202,171
51,129
146,152
99,52
166,56
131,13
99,149
115,63
170,39
172,197
181,14
87,112
49,158
92,182
5,33
23,182
119,102
153,104
126,99
114,0
47,72
53,104
188,153
71,70
182,117
54,82
38,81
192,200
137,145
1,128
164,101
46,198
151,96
126,24
198,93
85,94
179,148
112,17
190,138
2,29
203,3
27,190
71,128
129,42
13,29
85,74
80,196
44,142
17,19
110,36
5,67
96,27
163,145
100,203
111,2
140,97
28,113
102,171
27,129
60,4
77,181
96,117
170,189
94,204
111,172
50,127
72,106
154,143
178,123
21,180
175,207
90,54
137,177
54,22
3,86
145,11
159,31
84,181
80,83
8,130
141,129
85,114
112,194
7,154
153,29
44,42
189,123
101,144
167,90
161,43
32,142
172,65
94,99
142,15
9,164
86,207
82,138
62,1
134,88
158,167
191,138
183,107
6,44
47,80
66,15
112,146
40,98
125,170
47,148
157,21
157,193
46,13
28,24
127,95
150,81
50,54
12,81
107,32
150,205
156,78
120,14
31,177
