23	0
5	0
7	1
9	1
15	1
26	1
42	1
6	1
25	1
28	1
44	1
4	1
48	1
20	1
37	1
35	1
27	1
53	1
34	1
23	1
1	1
50	1
3	1
5	1
29	1
39	2
14	2
7	2
9	2
12	2
0	2
15	2
51	2
26	2
45	2
42	2
6	2
2	2
25	2
28	2
44	2
4	2
48	2
20	2
37	2
35	2
36	2
27	2
31	2
53	2
34	2
23	2
1	2
50	2
21	2
30	2
3	2
5	2
29	2
11	2
20	3
5	3
20	4
5	5
12	6
6	6
28	6
23	6
1	6
5	6
29	6
6	7
23	7
1	7
29	7
3	8
6	9
7	10
26	10
6	10
28	10
1	10
7	11
15	11
3	11
7	12
26	12
6	12
1	12
5	12
15	13
26	13
6	13
36	13
23	13
1	13
3	13
5	13
6	14
23	14
1	14
50	14
5	14
6	15
20	15
23	15
29	15
6	16
20	16
3	16
15	17
6	17
25	17
28	17
20	17
23	17
1	17
3	17
5	17
29	17
6	18
3	18
5	19
15	20
28	20
23	21
1	21
29	21
15	22
6	22
5	22
15	23
20	23
6	24
3	24
5	24
6	25
3	25
5	25
6	26
36	26
23	26
3	26
7	27
6	27
27	27
34	27
23	27
1	27
30	27
3	27
5	27
29	27
6	28
7	29
6	29
5	29
6	30
6	31
15	32
6	32
20	32
36	32
5	32
6	33
5	33
26	34
6	34
48	34
20	34
23	34
5	34
7	35
12	35
26	35
6	35
28	35
27	35
53	35
1	35
3	35
5	35
28	36
23	36
3	36
15	37
6	37
28	37
23	37
1	37
5	37
9	38
0	38
15	38
6	38
25	38
28	38
44	38
4	38
37	38
35	38
27	38
53	38
23	38
1	38
3	38
5	38
29	38
6	39
44	39
1	39
50	39
5	39
6	40
28	40
23	40
50	40
5	40
26	41
6	41
36	41
1	41
50	41
3	41
5	41
7	42
15	42
6	42
1	42
5	42
29	42
6	43
25	43
28	43
20	43
23	43
1	43
3	43
29	43
15	44
26	44
6	44
25	44
28	44
44	44
48	44
23	44
1	44
3	44
5	44
29	44
6	45
1	45
3	45
6	46
1	46
3	46
15	47
6	47
1	47
5	47
1	48
5	48
28	49
1	50
6	51
5	51
15	52
51	52
6	52
28	52
37	52
35	52
10	52
50	52
3	52
29	52
26	53
50	53
9	54
15	54
6	54
25	54
23	54
29	54
15	55
26	55
6	55
28	55
20	55
36	55
27	55
23	55
1	55
3	55
5	55
29	55
6	56
1	56
7	57
3	57
5	57
9	58
15	58
6	58
23	58
14	59
9	59
6	59
28	59
4	59
23	59
1	59
3	59
29	59
39	60
7	60
15	60
6	60
20	60
23	60
3	60
7	61
6	61
1	61
3	61
15	62
20	62
3	62
5	62
7	63
1	63
3	63
5	63
15	64
26	64
42	64
6	64
28	64
23	64
1	64
50	64
3	64
5	64
7	65
6	65
20	65
15	66
26	66
42	66
6	66
28	66
23	66
1	66
50	66
3	66
5	66
15	67
26	67
42	67
6	67
28	67
23	67
1	67
50	67
3	67
5	67
20	68
1	68
5	68
7	69
26	69
6	69
20	69
1	69
3	69
5	69
29	69
1	70
7	71
15	71
26	71
23	71
1	71
5	71
6	72
4	72
1	72
6	73
7	74
6	74
27	74
6	75
5	75
6	76
6	77
44	77
1	77
50	77
5	77
7	78
15	78
6	78
3	78
15	79
3	79
5	79
6	80
36	80
5	80
29	80
20	81
23	81
1	81
5	81
26	82
44	82
23	82
1	82
5	82
26	83
6	83
23	83
1	83
3	83
6	84
5	84
7	85
26	85
6	85
44	85
36	85
34	85
1	85
50	85
3	85
5	85
29	85
15	86
6	86
28	86
20	86
5	86
29	86
7	87
26	87
6	87
2	87
44	87
23	87
50	87
3	87
5	87
12	88
6	88
5	88
20	89
23	89
29	89
20	90
6	91
3	91
5	91
7	92
3	92
5	92
14	93
7	93
9	93
0	93
15	93
6	93
25	93
4	93
27	93
53	93
23	93
21	93
3	93
5	93
29	93
15	94
6	94
15	95
6	95
23	95
1	95
3	95
5	95
29	95
15	96
6	96
28	96
20	96
5	96
29	96
39	97
9	97
12	97
15	97
26	97
6	97
25	97
28	97
20	97
27	97
53	97
23	97
1	97
3	97
5	97
29	97
7	98
15	98
26	98
23	98
1	98
5	98
28	99
23	99
5	99
9	100
12	100
0	100
15	100
25	100
28	100
4	100
53	100
34	100
23	100
5	100
29	100
5	101
3	102
5	102
15	103
26	103
6	103
44	103
1	103
3	103
5	103
6	104
36	104
23	104
1	104
50	104
5	104
7	105
12	105
15	105
26	105
6	105
28	105
27	105
23	105
1	105
3	105
5	105
6	106
26	107
6	107
44	107
1	107
3	107
5	107
44	108
3	108
5	108
7	109
6	109
36	109
1	109
3	109
