0	48
0	23
0	2
1	12
1	29
1	27
1	48
1	13
1	23
1	30
1	21
1	2
1	0
1	53
1	26
1	24
2	12
2	30
2	21
2	53
3	12
3	29
3	27
3	48
3	13
3	23
3	47
3	8
3	2
3	1
3	24
3	26
4	29
4	27
4	48
4	13
4	23
4	30
4	21
4	2
4	19
4	7
4	0
4	3
4	53
4	26
4	33
4	1
4	52
4	24
4	10
5	12
5	48
5	23
6	12
6	29
6	27
6	48
6	13
6	23
6	30
6	21
6	47
6	8
6	2
6	4
6	14
6	1
6	53
6	3
6	52
6	0
6	9
6	10
7	27
7	48
7	13
7	23
7	47
7	8
7	2
8	27
8	13
8	23
8	33
8	26
8	24
8	2
8	19
9	27
9	48
9	13
9	23
9	2
9	24
9	26
9	33
9	25
9	15
10	29
10	27
10	48
10	13
10	23
10	2
10	1
10	24
10	26
11	27
11	48
11	13
11	23
13	12
13	27
13	48
13	42
13	41
13	0
13	25
13	5
13	23
13	2
13	21
13	15
13	37
13	30
13	35
13	53
13	43
13	39
13	26
13	24
14	27
14	48
14	13
14	23
14	2
14	3
14	26
14	7
14	33
14	24
14	19
19	27
19	2
21	30
22	29
22	27
22	47
22	8
22	2
22	4
22	14
23	12
23	2
23	21
23	37
23	15
23	30
23	35
23	53
23	39
24	27
24	48
24	23
24	30
24	21
24	2
24	53
24	0
25	27
25	48
25	23
26	27
26	48
26	23
26	30
26	21
26	2
26	0
26	53
27	12
27	5
27	48
27	23
27	2
27	15
27	37
27	35
27	39
28	12
28	27
28	48
28	13
28	23
29	12
29	19
29	35
29	43
29	27
29	5
29	13
29	23
29	24
33	2
34	27
34	48
34	13
34	23
36	29
36	27
36	48
36	13
36	23
41	12
42	27
42	48
42	23
42	30
42	21
43	27
43	23
44	27
44	48
44	13
44	23
46	29
47	27
47	13
47	23
47	19
47	24
47	33
47	26
47	2
48	12
48	15
48	37
48	30
48	23
48	35
48	2
48	53
48	39
48	21
51	29
52	27
52	48
52	13
52	23
52	2
52	1
52	24
52	26
